timestamp_ms,vehicle_id,speed_kmh,throttle_percent,brake_light,acceleration_g,steering_angle_deg,motor_rpm,motor_hv_voltage,motor_hv_current,motor_torque_nm,gear_selector,dbc_signal_count
1786538089147,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089150,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089153,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089153,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089155,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089158,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089161,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089164,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089166,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089169,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089172,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089172,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089175,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089177,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089180,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089183,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089186,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089186,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089189,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089191,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089194,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089197,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089197,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089200,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089202,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089205,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089208,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
1786538089211,tesla,0.00,0.00,,,101.00,,,,0.00,P,5
